id,item_id,dept_id,cat_id,store_id,state_id,total_sales,mean_daily_sales,std_daily_sales,max_daily_sales,pct_zero_days
HOUSEHOLD_2_229_TX_2_evaluation,HOUSEHOLD_2_229,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,468,0.241112828438949,0.6095408345638645,15,80.11334363730036
HOUSEHOLD_2_230_TX_2_evaluation,HOUSEHOLD_2_230,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,181,0.09325090159711488,0.3716662474457818,4,92.73570324574962
HOUSEHOLD_2_231_TX_2_evaluation,HOUSEHOLD_2_231,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,529,0.2725399278722308,0.5628121679580476,4,77.64039155074704
HOUSEHOLD_2_232_TX_2_evaluation,HOUSEHOLD_2_232,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,500,0.2575991756826378,0.5984698039271503,5,80.47398248325605
HOUSEHOLD_2_233_TX_2_evaluation,HOUSEHOLD_2_233,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,138,0.07109737248840804,0.2706571872919081,2,93.25090159711489
HOUSEHOLD_2_234_TX_2_evaluation,HOUSEHOLD_2_234,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,866,0.4461617722823287,0.8119483520079658,7,69.39721792890263
HOUSEHOLD_2_235_TX_2_evaluation,HOUSEHOLD_2_235,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,404,0.20814013395157135,0.48464914564648015,4,82.27717671303452
HOUSEHOLD_2_236_TX_2_evaluation,HOUSEHOLD_2_236,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,590,0.3039670273055126,0.5581393677043637,4,74.0340030911901
HOUSEHOLD_2_237_TX_2_evaluation,HOUSEHOLD_2_237,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,581,0.2993302421432251,0.7116782269172651,6,80.31942297784647
HOUSEHOLD_2_238_TX_2_evaluation,HOUSEHOLD_2_238,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,603,0.3106646058732612,0.6264269615072886,5,75.83719732096857
HOUSEHOLD_2_239_TX_2_evaluation,HOUSEHOLD_2_239,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,2123,1.0937660999484802,1.33724334661365,13,43.585780525502315
HOUSEHOLD_2_240_TX_2_evaluation,HOUSEHOLD_2_240,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,844,0.4348274085522926,1.0384185423663568,17,75.52807831014941
HOUSEHOLD_2_241_TX_2_evaluation,HOUSEHOLD_2_241,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,935,0.4817104585265327,0.8071680164238442,5,67.07882534775888
HOUSEHOLD_2_242_TX_2_evaluation,HOUSEHOLD_2_242,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,188,0.09685729005667182,0.34106753450892857,3,91.60226687274601
HOUSEHOLD_2_243_TX_2_evaluation,HOUSEHOLD_2_243,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,207,0.10664605873261206,0.38447744892084,7,90.77794951056156
HOUSEHOLD_2_244_TX_2_evaluation,HOUSEHOLD_2_244,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,1137,0.5857805255023184,0.9161011910949267,6,62.390520350334874
HOUSEHOLD_2_245_TX_2_evaluation,HOUSEHOLD_2_245,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,62,0.03194229778464709,0.2200880081769607,4,97.42400824317362
HOUSEHOLD_2_246_TX_2_evaluation,HOUSEHOLD_2_246,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,585,0.30139103554868624,0.5789926426734427,5,75.06439979392066
HOUSEHOLD_2_247_TX_2_evaluation,HOUSEHOLD_2_247,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,853,0.4394641937145801,0.7383430503155339,6,67.43946419371458
HOUSEHOLD_2_248_TX_2_evaluation,HOUSEHOLD_2_248,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,579,0.2982998454404946,0.8000142932423412,7,82.9984544049459
HOUSEHOLD_2_249_TX_2_evaluation,HOUSEHOLD_2_249,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,120,0.061823802163833076,0.2785303520295761,3,94.5904173106646
HOUSEHOLD_2_250_TX_2_evaluation,HOUSEHOLD_2_250,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,841,0.43328181349819683,0.7215709273654098,6,67.02730551262236
HOUSEHOLD_2_251_TX_2_evaluation,HOUSEHOLD_2_251,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,1479,0.7619783616692427,1.1666925741786525,7,58.835651725914474
HOUSEHOLD_2_252_TX_2_evaluation,HOUSEHOLD_2_252,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,311,0.1602266872746007,0.45235060710171615,6,86.5533230293663
HOUSEHOLD_2_253_TX_2_evaluation,HOUSEHOLD_2_253,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,137,0.07058217413704276,0.2717416133995209,3,93.30242143225142
HOUSEHOLD_2_254_TX_2_evaluation,HOUSEHOLD_2_254,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,158,0.08140133951571354,0.3020951980493074,3,92.63266357547656
HOUSEHOLD_2_255_TX_2_evaluation,HOUSEHOLD_2_255,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,216,0.11128284389489954,0.34569770986250414,2,89.90211231324061
HOUSEHOLD_2_256_TX_2_evaluation,HOUSEHOLD_2_256,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,1505,0.7753735188047398,1.2378337042349037,7,60.99948480164864
HOUSEHOLD_2_257_TX_2_evaluation,HOUSEHOLD_2_257,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,1490,0.7676455435342607,1.1367606162591837,7,58.47501287995879
HOUSEHOLD_2_258_TX_2_evaluation,HOUSEHOLD_2_258,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,278,0.1432251416795466,0.39326072554358277,4,87.06852138073158
HOUSEHOLD_2_259_TX_2_evaluation,HOUSEHOLD_2_259,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,557,0.28696548171045855,0.5747388030664677,4,76.86759402369913
HOUSEHOLD_2_260_TX_2_evaluation,HOUSEHOLD_2_260,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,359,0.18495620814013394,0.4508853968025697,3,84.02885110767645
HOUSEHOLD_2_261_TX_2_evaluation,HOUSEHOLD_2_261,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,431,0.2220504894384338,0.5481908980612311,4,82.89541473467284
HOUSEHOLD_2_262_TX_2_evaluation,HOUSEHOLD_2_262,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,955,0.49201442555383823,0.7833685382147052,7,64.03915507470376
HOUSEHOLD_2_263_TX_2_evaluation,HOUSEHOLD_2_263,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,264,0.13601236476043277,0.4471518060023368,3,89.85059247810408
HOUSEHOLD_2_264_TX_2_evaluation,HOUSEHOLD_2_264,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,318,0.16383307573415765,0.47171466519101946,5,87.06852138073158
HOUSEHOLD_2_265_TX_2_evaluation,HOUSEHOLD_2_265,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,666,0.34312210200927357,0.6505578314387347,5,73.77640391550747
HOUSEHOLD_2_266_TX_2_evaluation,HOUSEHOLD_2_266,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,1057,0.5445646573930963,1.1302125009657562,22,68.72746007212777
HOUSEHOLD_2_267_TX_2_evaluation,HOUSEHOLD_2_267,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,844,0.4348274085522926,0.8053804343859171,6,71.14889232354457
HOUSEHOLD_2_268_TX_2_evaluation,HOUSEHOLD_2_268,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,505,0.26017516743946417,0.568633828517156,4,79.49510561566203
HOUSEHOLD_2_269_TX_2_evaluation,HOUSEHOLD_2_269,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,196,0.10097887686759402,0.32908796277070884,3,90.72642967542504
HOUSEHOLD_2_270_TX_2_evaluation,HOUSEHOLD_2_270,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,341,0.17568263781555898,0.5462118245631089,13,86.14116434827409
HOUSEHOLD_2_271_TX_2_evaluation,HOUSEHOLD_2_271,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,342,0.17619783616692428,0.5370077284142035,6,87.17156105100463
HOUSEHOLD_2_272_TX_2_evaluation,HOUSEHOLD_2_272,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,319,0.16434827408552294,0.4542846001941731,4,86.50180319422978
HOUSEHOLD_2_273_TX_2_evaluation,HOUSEHOLD_2_273,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,553,0.28490468830499743,0.565834635114686,4,76.55847501287995
HOUSEHOLD_2_274_TX_2_evaluation,HOUSEHOLD_2_274,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,452,0.2328696548171046,0.5581778868198817,4,81.81349819680577
HOUSEHOLD_2_275_TX_2_evaluation,HOUSEHOLD_2_275,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,588,0.3029366306027821,0.5687523793703633,4,74.49768160741885
HOUSEHOLD_2_276_TX_2_evaluation,HOUSEHOLD_2_276,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,224,0.11540443070582174,0.4186220419103181,4,91.19010819165379
HOUSEHOLD_2_277_TX_2_evaluation,HOUSEHOLD_2_277,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,284,0.14631633178773829,0.4496527721972896,4,88.56259659969088
HOUSEHOLD_2_278_TX_2_evaluation,HOUSEHOLD_2_278,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,95,0.04894384337970119,0.25513816692936137,3,95.98145285935085
HOUSEHOLD_2_279_TX_2_evaluation,HOUSEHOLD_2_279,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,365,0.18804739824832561,0.49017271853138744,6,84.59556929417826
HOUSEHOLD_2_280_TX_2_evaluation,HOUSEHOLD_2_280,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,181,0.09325090159711488,0.34131725525247936,3,92.11746522411129
HOUSEHOLD_2_281_TX_2_evaluation,HOUSEHOLD_2_281,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,610,0.31427099433281813,0.5770354933322364,4,73.62184441009789
HOUSEHOLD_2_282_TX_2_evaluation,HOUSEHOLD_2_282,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,983,0.506439979392066,1.0123323797640706,9,71.81865018031942
HOUSEHOLD_2_283_TX_2_evaluation,HOUSEHOLD_2_283,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,250,0.1287995878413189,0.4245190648173994,6,89.43843379701185
HOUSEHOLD_2_284_TX_2_evaluation,HOUSEHOLD_2_284,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,768,0.3956723338485317,0.9441169688676238,18,74.85832045337455
HOUSEHOLD_2_285_TX_2_evaluation,HOUSEHOLD_2_285,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,669,0.3446676970633694,0.7314307120182841,9,74.85832045337455
HOUSEHOLD_2_286_TX_2_evaluation,HOUSEHOLD_2_286,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,379,0.19526017516743946,0.5327968032907817,5,85.41988665636269
HOUSEHOLD_2_287_TX_2_evaluation,HOUSEHOLD_2_287,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,760,0.3915507470376095,0.6826100137233246,4,70.11849562081402
HOUSEHOLD_2_288_TX_2_evaluation,HOUSEHOLD_2_288,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,667,0.34363730036063883,0.6313931835395488,5,72.6944873776404
HOUSEHOLD_2_289_TX_2_evaluation,HOUSEHOLD_2_289,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,439,0.226172076249356,0.754758375455485,11,87.1200412158681
HOUSEHOLD_2_290_TX_2_evaluation,HOUSEHOLD_2_290,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,164,0.0844925296239052,0.29953013620406566,2,92.16898505924782
HOUSEHOLD_2_291_TX_2_evaluation,HOUSEHOLD_2_291,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,287,0.1478619268418341,0.42980389654829826,4,87.53219989696032
HOUSEHOLD_2_292_TX_2_evaluation,HOUSEHOLD_2_292,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,241,0.12416280267903143,0.3805394666857622,4,89.12931478619268
HOUSEHOLD_2_293_TX_2_evaluation,HOUSEHOLD_2_293,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,304,0.1566202988150438,0.4187684829697825,3,86.3472436888202
HOUSEHOLD_2_294_TX_2_evaluation,HOUSEHOLD_2_294,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,2217,1.1421947449768162,2.3637257689420363,22,65.89386913961876
HOUSEHOLD_2_295_TX_2_evaluation,HOUSEHOLD_2_295,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,713,0.3673364245234415,0.684369213704913,10,70.78825347758887
HOUSEHOLD_2_296_TX_2_evaluation,HOUSEHOLD_2_296,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,478,0.24626481195260175,0.5876478054666701,10,80.7315816589387
HOUSEHOLD_2_297_TX_2_evaluation,HOUSEHOLD_2_297,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,475,0.24471921689850593,0.522920489380476,4,79.44358578052551
HOUSEHOLD_2_298_TX_2_evaluation,HOUSEHOLD_2_298,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,664,0.34209170530654304,0.7259278231112661,7,75.37351880473983
HOUSEHOLD_2_299_TX_2_evaluation,HOUSEHOLD_2_299,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,2922,1.5054095826893354,1.5463295524205711,10,32.715095311695
HOUSEHOLD_2_300_TX_2_evaluation,HOUSEHOLD_2_300,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,283,0.145801133436373,0.40459638855135843,4,87.1200412158681
HOUSEHOLD_2_301_TX_2_evaluation,HOUSEHOLD_2_301,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,2168,1.1169500257599176,1.920154277481799,30,52.189592993302426
HOUSEHOLD_2_302_TX_2_evaluation,HOUSEHOLD_2_302,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,478,0.24626481195260175,0.7535885024730544,7,86.24420401854714
HOUSEHOLD_2_303_TX_2_evaluation,HOUSEHOLD_2_303,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,259,0.1334363730036064,0.4050429019148252,5,88.35651725914477
HOUSEHOLD_2_304_TX_2_evaluation,HOUSEHOLD_2_304,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,220,0.11334363730036064,0.35821441645696434,3,89.85059247810408
HOUSEHOLD_2_305_TX_2_evaluation,HOUSEHOLD_2_305,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,682,0.35136527563111797,0.6275361247381774,4,71.973209685729
HOUSEHOLD_2_306_TX_2_evaluation,HOUSEHOLD_2_306,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,223,0.11488923235445647,0.4119415966173891,6,90.88098918083463
HOUSEHOLD_2_307_TX_2_evaluation,HOUSEHOLD_2_307,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,116,0.059763008758371976,0.2733834892448123,3,94.89953632148377
HOUSEHOLD_2_308_TX_2_evaluation,HOUSEHOLD_2_308,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,1144,0.5893869139618754,1.0366149311189172,12,64.96651210716125
HOUSEHOLD_2_309_TX_2_evaluation,HOUSEHOLD_2_309,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,123,0.0633693972179289,0.2599940198081688,3,94.0236991241628
HOUSEHOLD_2_310_TX_2_evaluation,HOUSEHOLD_2_310,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,565,0.2910870685213807,0.5921240794320834,4,76.76455435342608
HOUSEHOLD_2_311_TX_2_evaluation,HOUSEHOLD_2_311,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,806,0.4152498712004122,0.83684738852481,7,73.51880473982483
HOUSEHOLD_2_312_TX_2_evaluation,HOUSEHOLD_2_312,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,482,0.24832560535806286,0.6930534318216863,7,85.16228748068006
HOUSEHOLD_2_313_TX_2_evaluation,HOUSEHOLD_2_313,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,705,0.36321483771251933,0.9948174669695388,14,80.68006182380216
HOUSEHOLD_2_314_TX_2_evaluation,HOUSEHOLD_2_314,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,272,0.14013395157135497,0.5145405383161153,7,90.62339000515198
HOUSEHOLD_2_315_TX_2_evaluation,HOUSEHOLD_2_315,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,822,0.4234930448222566,0.7595820039939081,9,68.52138073158166
HOUSEHOLD_2_316_TX_2_evaluation,HOUSEHOLD_2_316,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,690,0.3554868624420402,0.6486676651267897,4,72.43688820195774
HOUSEHOLD_2_317_TX_2_evaluation,HOUSEHOLD_2_317,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,457,0.23544564657393097,0.8847559353746829,26,83.71973209685729
HOUSEHOLD_2_318_TX_2_evaluation,HOUSEHOLD_2_318,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,249,0.12828438948995363,0.3885647688698815,3,88.92323544564658
HOUSEHOLD_2_319_TX_2_evaluation,HOUSEHOLD_2_319,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,569,0.29314786192684184,0.6772215209522061,7,79.13446676970634
HOUSEHOLD_2_320_TX_2_evaluation,HOUSEHOLD_2_320,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,498,0.25656877897990726,0.5919904809672961,4,80.57702215352911
HOUSEHOLD_2_321_TX_2_evaluation,HOUSEHOLD_2_321,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,419,0.2158681092220505,0.518861781988051,5,82.32869654817104
HOUSEHOLD_2_322_TX_2_evaluation,HOUSEHOLD_2_322,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,1080,0.5564142194744977,0.9849649339737585,10,66.66666666666666
HOUSEHOLD_2_323_TX_2_evaluation,HOUSEHOLD_2_323,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,764,0.39361154044307056,0.8765303194280301,9,76.09479649665121
HOUSEHOLD_2_324_TX_2_evaluation,HOUSEHOLD_2_324,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,363,0.18701700154559506,0.46467863975846574,5,83.9258114374034
HOUSEHOLD_2_325_TX_2_evaluation,HOUSEHOLD_2_325,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,935,0.4817104585265327,0.7488960521309405,7,62.90571870170015
HOUSEHOLD_2_326_TX_2_evaluation,HOUSEHOLD_2_326,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,543,0.2797527047913447,0.565673713166246,4,77.12519319938175
HOUSEHOLD_2_327_TX_2_evaluation,HOUSEHOLD_2_327,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,178,0.09170530654301906,0.64266817889845,16,95.31169500257599
HOUSEHOLD_2_328_TX_2_evaluation,HOUSEHOLD_2_328,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,551,0.28387429160226685,0.5886550941333436,6,77.33127253992788
HOUSEHOLD_2_329_TX_2_evaluation,HOUSEHOLD_2_329,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,1200,0.6182380216383307,1.0317260873092367,12,60.63884595569294
HOUSEHOLD_2_330_TX_2_evaluation,HOUSEHOLD_2_330,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,99,0.05100463678516229,0.2626996343091985,4,95.77537351880474
HOUSEHOLD_2_331_TX_2_evaluation,HOUSEHOLD_2_331,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,101,0.05203503348789284,0.2399386638281766,2,95.20865533230294
HOUSEHOLD_2_332_TX_2_evaluation,HOUSEHOLD_2_332,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,262,0.1349819680577022,0.38159264148228356,3,87.78979907264298
HOUSEHOLD_2_333_TX_2_evaluation,HOUSEHOLD_2_333,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,223,0.11488923235445647,0.40817237647284743,6,90.98402885110768
HOUSEHOLD_2_334_TX_2_evaluation,HOUSEHOLD_2_334,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,56,0.028851107676455434,0.2274155786772325,3,97.99072642967542
HOUSEHOLD_2_335_TX_2_evaluation,HOUSEHOLD_2_335,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,462,0.23802163833075735,0.6347461138944988,5,84.38948995363215
HOUSEHOLD_2_336_TX_2_evaluation,HOUSEHOLD_2_336,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,1089,0.5610510046367851,0.825911968727816,5,60.84492529623905
HOUSEHOLD_2_337_TX_2_evaluation,HOUSEHOLD_2_337,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,606,0.312210200927357,0.5781531015924759,4,74.08552292632665
HOUSEHOLD_2_338_TX_2_evaluation,HOUSEHOLD_2_338,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,128,0.06594538897475528,0.2794332512272147,2,94.22977846470891
HOUSEHOLD_2_339_TX_2_evaluation,HOUSEHOLD_2_339,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,344,0.1772282328696548,0.4635245035879996,5,84.95620814013395
HOUSEHOLD_2_340_TX_2_evaluation,HOUSEHOLD_2_340,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,205,0.1056156620298815,0.4455682449857244,5,92.78722308088614
HOUSEHOLD_2_341_TX_2_evaluation,HOUSEHOLD_2_341,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,957,0.49304482225656876,0.8852666928767687,12,65.9969088098918
HOUSEHOLD_2_342_TX_2_evaluation,HOUSEHOLD_2_342,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,2518,1.297269448737764,1.8202982142802977,15,50.180319422977846
HOUSEHOLD_2_343_TX_2_evaluation,HOUSEHOLD_2_343,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,411,0.2117465224111283,0.5205573932178011,6,82.79237506439979
HOUSEHOLD_2_344_TX_2_evaluation,HOUSEHOLD_2_344,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,473,0.24368882019577537,0.7513461002859748,9,85.57444616177227
HOUSEHOLD_2_345_TX_2_evaluation,HOUSEHOLD_2_345,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,358,0.18444100978876868,0.4342202225805406,3,83.3590932509016
HOUSEHOLD_2_346_TX_2_evaluation,HOUSEHOLD_2_346,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,761,0.39206594538897477,0.962093987392344,11,79.59814528593509
HOUSEHOLD_2_347_TX_2_evaluation,HOUSEHOLD_2_347,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,407,0.20968572900566718,0.5379267871975634,6,83.46213292117464
HOUSEHOLD_2_348_TX_2_evaluation,HOUSEHOLD_2_348,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,1629,0.839258114374034,1.0988843885386061,12,49.56208140133951
HOUSEHOLD_2_349_TX_2_evaluation,HOUSEHOLD_2_349,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,883,0.4549201442555384,0.7996990394164838,5,69.03657908294693
HOUSEHOLD_2_350_TX_2_evaluation,HOUSEHOLD_2_350,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,1371,0.7063369397217929,1.0218156340179445,9,55.95054095826894
HOUSEHOLD_2_351_TX_2_evaluation,HOUSEHOLD_2_351,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,425,0.21895929933024214,0.5145699413253103,6,81.91653786707882
HOUSEHOLD_2_352_TX_2_evaluation,HOUSEHOLD_2_352,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,402,0.2071097372488408,0.6983980660361081,13,84.69860896445131
HOUSEHOLD_2_353_TX_2_evaluation,HOUSEHOLD_2_353,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,748,0.38536836682122616,0.7749771769146814,11,73.57032457496136
HOUSEHOLD_2_354_TX_2_evaluation,HOUSEHOLD_2_354,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,1206,0.6213292117465224,1.1093432458958317,7,66.9242658423493
HOUSEHOLD_2_355_TX_2_evaluation,HOUSEHOLD_2_355,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,535,0.27563111798042245,0.5686002190546185,4,77.69191138588356
HOUSEHOLD_2_356_TX_2_evaluation,HOUSEHOLD_2_356,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,914,0.47089129314786193,0.784840053359578,5,66.87274600721278
HOUSEHOLD_2_357_TX_2_evaluation,HOUSEHOLD_2_357,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,204,0.10510046367851623,0.3535056679814181,3,90.93250901597115
HOUSEHOLD_2_358_TX_2_evaluation,HOUSEHOLD_2_358,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,82,0.0422462648119526,0.21834444082803042,3,96.08449252962392
HOUSEHOLD_2_359_TX_2_evaluation,HOUSEHOLD_2_359,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,147,0.07573415765069552,0.3224927692301697,4,93.81761978361669
HOUSEHOLD_2_360_TX_2_evaluation,HOUSEHOLD_2_360,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,222,0.1143740340030912,0.4076856713461662,4,91.29314786192684
HOUSEHOLD_2_361_TX_2_evaluation,HOUSEHOLD_2_361,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,344,0.1772282328696548,0.5009180072847017,6,86.24420401854714
HOUSEHOLD_2_362_TX_2_evaluation,HOUSEHOLD_2_362,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,274,0.14116434827408553,0.42905847377368583,8,87.78979907264298
HOUSEHOLD_2_363_TX_2_evaluation,HOUSEHOLD_2_363,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,886,0.4564657393096342,0.8503632447989197,7,71.14889232354457
HOUSEHOLD_2_364_TX_2_evaluation,HOUSEHOLD_2_364,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,104,0.05358062854198867,0.24067098226862843,2,95.00257599175683
HOUSEHOLD_2_365_TX_2_evaluation,HOUSEHOLD_2_365,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,104,0.05358062854198867,0.27088461057635926,4,95.56929417825863
HOUSEHOLD_2_366_TX_2_evaluation,HOUSEHOLD_2_366,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,1513,0.779495105615662,1.0430269194341828,7,52.03503348789283
HOUSEHOLD_2_367_TX_2_evaluation,HOUSEHOLD_2_367,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,458,0.23596084492529623,0.5135615420848841,4,79.90726429675425
HOUSEHOLD_2_368_TX_2_evaluation,HOUSEHOLD_2_368,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,1487,0.7660999484801648,1.0450465520913952,8,53.88974755280783
HOUSEHOLD_2_369_TX_2_evaluation,HOUSEHOLD_2_369,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,887,0.4569809376609995,0.7353788301623694,6,65.94538897475528
HOUSEHOLD_2_370_TX_2_evaluation,HOUSEHOLD_2_370,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,553,0.28490468830499743,0.6230369304267442,6,78.72230808861411
