id,item_id,dept_id,cat_id,store_id,state_id,zero_pct
FOODS_3_688_CA_4_evaluation,FOODS_3_688,FOODS_3,FOODS,CA_4,CA,45.595054095826896
FOODS_3_689_CA_4_evaluation,FOODS_3_689,FOODS_3,FOODS,CA_4,CA,69.24265842349304
FOODS_3_690_CA_4_evaluation,FOODS_3_690,FOODS_3,FOODS,CA_4,CA,91.85986604842864
FOODS_3_691_CA_4_evaluation,FOODS_3_691,FOODS_3,FOODS,CA_4,CA,89.90211231324061
FOODS_3_692_CA_4_evaluation,FOODS_3_692,FOODS_3,FOODS,CA_4,CA,33.90005151983513
FOODS_3_693_CA_4_evaluation,FOODS_3_693,FOODS_3,FOODS,CA_4,CA,93.04482225656878
FOODS_3_694_CA_4_evaluation,FOODS_3_694,FOODS_3,FOODS,CA_4,CA,0.6182380216383307
FOODS_3_695_CA_4_evaluation,FOODS_3_695,FOODS_3,FOODS,CA_4,CA,17.51674394641937
FOODS_3_696_CA_4_evaluation,FOODS_3_696,FOODS_3,FOODS,CA_4,CA,89.43843379701185
FOODS_3_697_CA_4_evaluation,FOODS_3_697,FOODS_3,FOODS,CA_4,CA,4.43070582174137
FOODS_3_698_CA_4_evaluation,FOODS_3_698,FOODS_3,FOODS,CA_4,CA,87.8413189077795
FOODS_3_700_CA_4_evaluation,FOODS_3_700,FOODS_3,FOODS,CA_4,CA,73.77640391550747
FOODS_3_701_CA_4_evaluation,FOODS_3_701,FOODS_3,FOODS,CA_4,CA,79.70118495620814
FOODS_3_702_CA_4_evaluation,FOODS_3_702,FOODS_3,FOODS,CA_4,CA,10.14940752189593
FOODS_3_703_CA_4_evaluation,FOODS_3_703,FOODS_3,FOODS,CA_4,CA,72.95208655332303
FOODS_3_704_CA_4_evaluation,FOODS_3_704,FOODS_3,FOODS,CA_4,CA,13.858835651725915
FOODS_3_705_CA_4_evaluation,FOODS_3_705,FOODS_3,FOODS,CA_4,CA,61.61772282328697
FOODS_3_706_CA_4_evaluation,FOODS_3_706,FOODS_3,FOODS,CA_4,CA,64.76043276661515
FOODS_3_707_CA_4_evaluation,FOODS_3_707,FOODS_3,FOODS,CA_4,CA,94.53889747552809
FOODS_3_708_CA_4_evaluation,FOODS_3_708,FOODS_3,FOODS,CA_4,CA,28.851107676455435
FOODS_3_709_CA_4_evaluation,FOODS_3_709,FOODS_3,FOODS,CA_4,CA,84.4925296239052
FOODS_3_710_CA_4_evaluation,FOODS_3_710,FOODS_3,FOODS,CA_4,CA,83.97733127253993
FOODS_3_711_CA_4_evaluation,FOODS_3_711,FOODS_3,FOODS,CA_4,CA,39.05203503348789
FOODS_3_712_CA_4_evaluation,FOODS_3_712,FOODS_3,FOODS,CA_4,CA,59.14477073673364
FOODS_3_713_CA_4_evaluation,FOODS_3_713,FOODS_3,FOODS,CA_4,CA,90.05667181865019
FOODS_3_714_CA_4_evaluation,FOODS_3_714,FOODS_3,FOODS,CA_4,CA,0.6697578567748583
FOODS_3_715_CA_4_evaluation,FOODS_3_715,FOODS_3,FOODS,CA_4,CA,70.78825347758887
FOODS_3_716_CA_4_evaluation,FOODS_3_716,FOODS_3,FOODS,CA_4,CA,36.527563111798045
FOODS_3_717_CA_4_evaluation,FOODS_3_717,FOODS_3,FOODS,CA_4,CA,76.04327666151468
FOODS_3_718_CA_4_evaluation,FOODS_3_718,FOODS_3,FOODS,CA_4,CA,56.723338485316845
FOODS_3_719_CA_4_evaluation,FOODS_3_719,FOODS_3,FOODS,CA_4,CA,86.24420401854714
FOODS_3_720_CA_4_evaluation,FOODS_3_720,FOODS_3,FOODS,CA_4,CA,84.38948995363215
FOODS_3_721_CA_4_evaluation,FOODS_3_721,FOODS_3,FOODS,CA_4,CA,63.3693972179289
FOODS_3_722_CA_4_evaluation,FOODS_3_722,FOODS_3,FOODS,CA_4,CA,93.35394126738794
FOODS_3_723_CA_4_evaluation,FOODS_3_723,FOODS_3,FOODS,CA_4,CA,25.50231839258114
FOODS_3_724_CA_4_evaluation,FOODS_3_724,FOODS_3,FOODS,CA_4,CA,80.47398248325605
FOODS_3_725_CA_4_evaluation,FOODS_3_725,FOODS_3,FOODS,CA_4,CA,33.487892838742916
FOODS_3_726_CA_4_evaluation,FOODS_3_726,FOODS_3,FOODS,CA_4,CA,77.53735188047398
FOODS_3_727_CA_4_evaluation,FOODS_3_727,FOODS_3,FOODS,CA_4,CA,42.45234415249871
FOODS_3_729_CA_4_evaluation,FOODS_3_729,FOODS_3,FOODS,CA_4,CA,62.390520350334874
FOODS_3_730_CA_4_evaluation,FOODS_3_730,FOODS_3,FOODS,CA_4,CA,30.0875837197321
FOODS_3_731_CA_4_evaluation,FOODS_3_731,FOODS_3,FOODS,CA_4,CA,74.08552292632665
FOODS_3_732_CA_4_evaluation,FOODS_3_732,FOODS_3,FOODS,CA_4,CA,33.38485316846986
FOODS_3_733_CA_4_evaluation,FOODS_3_733,FOODS_3,FOODS,CA_4,CA,88.25347758887172
FOODS_3_734_CA_4_evaluation,FOODS_3_734,FOODS_3,FOODS,CA_4,CA,26.89335394126739
FOODS_3_735_CA_4_evaluation,FOODS_3_735,FOODS_3,FOODS,CA_4,CA,86.03812467800103
FOODS_3_736_CA_4_evaluation,FOODS_3_736,FOODS_3,FOODS,CA_4,CA,88.92323544564658
FOODS_3_737_CA_4_evaluation,FOODS_3_737,FOODS_3,FOODS,CA_4,CA,93.04482225656878
FOODS_3_738_CA_4_evaluation,FOODS_3_738,FOODS_3,FOODS,CA_4,CA,33.53941267387944
FOODS_3_739_CA_4_evaluation,FOODS_3_739,FOODS_3,FOODS,CA_4,CA,47.501287995878414
FOODS_3_741_CA_4_evaluation,FOODS_3_741,FOODS_3,FOODS,CA_4,CA,6.852138073158167
FOODS_3_742_CA_4_evaluation,FOODS_3_742,FOODS_3,FOODS,CA_4,CA,44.77073673364245
FOODS_3_743_CA_4_evaluation,FOODS_3_743,FOODS_3,FOODS,CA_4,CA,91.44770736733643
FOODS_3_744_CA_4_evaluation,FOODS_3_744,FOODS_3,FOODS,CA_4,CA,14.992272024729521
FOODS_3_745_CA_4_evaluation,FOODS_3_745,FOODS_3,FOODS,CA_4,CA,81.24678001030397
FOODS_3_746_CA_4_evaluation,FOODS_3_746,FOODS_3,FOODS,CA_4,CA,22.256568778979908
FOODS_3_747_CA_4_evaluation,FOODS_3_747,FOODS_3,FOODS,CA_4,CA,70.42761463163319
FOODS_3_748_CA_4_evaluation,FOODS_3_748,FOODS_3,FOODS,CA_4,CA,76.19783616692428
FOODS_3_749_CA_4_evaluation,FOODS_3_749,FOODS_3,FOODS,CA_4,CA,84.80164863472437
FOODS_3_750_CA_4_evaluation,FOODS_3_750,FOODS_3,FOODS,CA_4,CA,47.96496651210716
FOODS_3_751_CA_4_evaluation,FOODS_3_751,FOODS_3,FOODS,CA_4,CA,95.62081401339516
FOODS_3_752_CA_4_evaluation,FOODS_3_752,FOODS_3,FOODS,CA_4,CA,35.44564657393096
FOODS_3_753_CA_4_evaluation,FOODS_3_753,FOODS_3,FOODS,CA_4,CA,31.633178773827925
FOODS_3_754_CA_4_evaluation,FOODS_3_754,FOODS_3,FOODS,CA_4,CA,82.89541473467284
FOODS_3_755_CA_4_evaluation,FOODS_3_755,FOODS_3,FOODS,CA_4,CA,21.020092735703248
FOODS_3_756_CA_4_evaluation,FOODS_3_756,FOODS_3,FOODS,CA_4,CA,3.7609479649665123
FOODS_3_757_CA_4_evaluation,FOODS_3_757,FOODS_3,FOODS,CA_4,CA,52.7047913446677
FOODS_3_758_CA_4_evaluation,FOODS_3_758,FOODS_3,FOODS,CA_4,CA,87.42916022668727
FOODS_3_759_CA_4_evaluation,FOODS_3_759,FOODS_3,FOODS,CA_4,CA,76.2493560020608
FOODS_3_760_CA_4_evaluation,FOODS_3_760,FOODS_3,FOODS,CA_4,CA,75.47655847501288
FOODS_3_761_CA_4_evaluation,FOODS_3_761,FOODS_3,FOODS,CA_4,CA,81.81349819680577
FOODS_3_762_CA_4_evaluation,FOODS_3_762,FOODS_3,FOODS,CA_4,CA,59.55692941782586
FOODS_3_763_CA_4_evaluation,FOODS_3_763,FOODS_3,FOODS,CA_4,CA,74.70376094796497
FOODS_3_764_CA_4_evaluation,FOODS_3_764,FOODS_3,FOODS,CA_4,CA,33.33333333333333
FOODS_3_765_CA_4_evaluation,FOODS_3_765,FOODS_3,FOODS,CA_4,CA,49.56208140133951
FOODS_3_766_CA_4_evaluation,FOODS_3_766,FOODS_3,FOODS,CA_4,CA,60.123647604327665
FOODS_3_767_CA_4_evaluation,FOODS_3_767,FOODS_3,FOODS,CA_4,CA,36.21844410097887
FOODS_3_768_CA_4_evaluation,FOODS_3_768,FOODS_3,FOODS,CA_4,CA,75.78567748583205
FOODS_3_769_CA_4_evaluation,FOODS_3_769,FOODS_3,FOODS,CA_4,CA,38.58835651725914
FOODS_3_770_CA_4_evaluation,FOODS_3_770,FOODS_3,FOODS,CA_4,CA,61.92684183410613
FOODS_3_771_CA_4_evaluation,FOODS_3_771,FOODS_3,FOODS,CA_4,CA,50.74703760947965
FOODS_3_772_CA_4_evaluation,FOODS_3_772,FOODS_3,FOODS,CA_4,CA,71.76713034518289
FOODS_3_773_CA_4_evaluation,FOODS_3_773,FOODS_3,FOODS,CA_4,CA,90.21123132405975
FOODS_3_774_CA_4_evaluation,FOODS_3_774,FOODS_3,FOODS,CA_4,CA,62.69963936115405
FOODS_3_775_CA_4_evaluation,FOODS_3_775,FOODS_3,FOODS,CA_4,CA,46.67697063369397
FOODS_3_776_CA_4_evaluation,FOODS_3_776,FOODS_3,FOODS,CA_4,CA,82.32869654817104
FOODS_3_777_CA_4_evaluation,FOODS_3_777,FOODS_3,FOODS,CA_4,CA,85.57444616177227
FOODS_3_778_CA_4_evaluation,FOODS_3_778,FOODS_3,FOODS,CA_4,CA,77.53735188047398
FOODS_3_779_CA_4_evaluation,FOODS_3_779,FOODS_3,FOODS,CA_4,CA,89.90211231324061
FOODS_3_780_CA_4_evaluation,FOODS_3_780,FOODS_3,FOODS,CA_4,CA,84.6470891293148
FOODS_3_781_CA_4_evaluation,FOODS_3_781,FOODS_3,FOODS,CA_4,CA,73.51880473982483
FOODS_3_782_CA_4_evaluation,FOODS_3_782,FOODS_3,FOODS,CA_4,CA,27.92375064399794
FOODS_3_783_CA_4_evaluation,FOODS_3_783,FOODS_3,FOODS,CA_4,CA,20.76249356002061
FOODS_3_784_CA_4_evaluation,FOODS_3_784,FOODS_3,FOODS,CA_4,CA,62.49356002060793
FOODS_3_785_CA_4_evaluation,FOODS_3_785,FOODS_3,FOODS,CA_4,CA,19.577537351880476
FOODS_3_786_CA_4_evaluation,FOODS_3_786,FOODS_3,FOODS,CA_4,CA,49.20144255538382
FOODS_3_787_CA_4_evaluation,FOODS_3_787,FOODS_3,FOODS,CA_4,CA,60.58732612055642
FOODS_3_788_CA_4_evaluation,FOODS_3_788,FOODS_3,FOODS,CA_4,CA,43.225141679546624
FOODS_3_789_CA_4_evaluation,FOODS_3_789,FOODS_3,FOODS,CA_4,CA,56.51725914477074
FOODS_3_790_CA_4_evaluation,FOODS_3_790,FOODS_3,FOODS,CA_4,CA,94.0236991241628
FOODS_3_791_CA_4_evaluation,FOODS_3_791,FOODS_3,FOODS,CA_4,CA,60.278207109737245
FOODS_3_792_CA_4_evaluation,FOODS_3_792,FOODS_3,FOODS,CA_4,CA,43.791859866048426
FOODS_3_793_CA_4_evaluation,FOODS_3_793,FOODS_3,FOODS,CA_4,CA,42.143225141679544
FOODS_3_794_CA_4_evaluation,FOODS_3_794,FOODS_3,FOODS,CA_4,CA,51.931993817619784
FOODS_3_795_CA_4_evaluation,FOODS_3_795,FOODS_3,FOODS,CA_4,CA,59.453889747552815
FOODS_3_796_CA_4_evaluation,FOODS_3_796,FOODS_3,FOODS,CA_4,CA,93.92065945388974
FOODS_3_797_CA_4_evaluation,FOODS_3_797,FOODS_3,FOODS,CA_4,CA,53.8382277176713
FOODS_3_798_CA_4_evaluation,FOODS_3_798,FOODS_3,FOODS,CA_4,CA,89.48995363214837
FOODS_3_799_CA_4_evaluation,FOODS_3_799,FOODS_3,FOODS,CA_4,CA,91.24162802679031
FOODS_3_800_CA_4_evaluation,FOODS_3_800,FOODS_3,FOODS,CA_4,CA,63.3693972179289
FOODS_3_801_CA_4_evaluation,FOODS_3_801,FOODS_3,FOODS,CA_4,CA,45.49201442555384
FOODS_3_802_CA_4_evaluation,FOODS_3_802,FOODS_3,FOODS,CA_4,CA,65.2241112828439
FOODS_3_803_CA_4_evaluation,FOODS_3_803,FOODS_3,FOODS,CA_4,CA,87.53219989696032
FOODS_3_804_CA_4_evaluation,FOODS_3_804,FOODS_3,FOODS,CA_4,CA,21.277691911385883
FOODS_3_805_CA_4_evaluation,FOODS_3_805,FOODS_3,FOODS,CA_4,CA,65.89386913961876
FOODS_3_806_CA_4_evaluation,FOODS_3_806,FOODS_3,FOODS,CA_4,CA,93.19938176197836
FOODS_3_807_CA_4_evaluation,FOODS_3_807,FOODS_3,FOODS,CA_4,CA,24.935600206079343
FOODS_3_808_CA_4_evaluation,FOODS_3_808,FOODS_3,FOODS,CA_4,CA,17.207624935600204
FOODS_3_809_CA_4_evaluation,FOODS_3_809,FOODS_3,FOODS,CA_4,CA,36.321483771251934
FOODS_3_810_CA_4_evaluation,FOODS_3_810,FOODS_3,FOODS,CA_4,CA,48.11952601751675
FOODS_3_811_CA_4_evaluation,FOODS_3_811,FOODS_3,FOODS,CA_4,CA,38.74291602266873
FOODS_3_812_CA_4_evaluation,FOODS_3_812,FOODS_3,FOODS,CA_4,CA,46.419371458011334
FOODS_3_813_CA_4_evaluation,FOODS_3_813,FOODS_3,FOODS,CA_4,CA,82.38021638330757
FOODS_3_814_CA_4_evaluation,FOODS_3_814,FOODS_3,FOODS,CA_4,CA,39.30963420917053
FOODS_3_815_CA_4_evaluation,FOODS_3_815,FOODS_3,FOODS,CA_4,CA,93.92065945388974
FOODS_3_816_CA_4_evaluation,FOODS_3_816,FOODS_3,FOODS,CA_4,CA,68.41834106130861
FOODS_3_817_CA_4_evaluation,FOODS_3_817,FOODS_3,FOODS,CA_4,CA,60.123647604327665
FOODS_3_818_CA_4_evaluation,FOODS_3_818,FOODS_3,FOODS,CA_4,CA,34.363730036063885
FOODS_3_819_CA_4_evaluation,FOODS_3_819,FOODS_3,FOODS,CA_4,CA,51.88047398248325
FOODS_3_820_CA_4_evaluation,FOODS_3_820,FOODS_3,FOODS,CA_4,CA,40.80370942812983
FOODS_3_821_CA_4_evaluation,FOODS_3_821,FOODS_3,FOODS,CA_4,CA,95.5177743431221
FOODS_3_822_CA_4_evaluation,FOODS_3_822,FOODS_3,FOODS,CA_4,CA,32.35445646573931
FOODS_3_823_CA_4_evaluation,FOODS_3_823,FOODS_3,FOODS,CA_4,CA,69.39721792890263
FOODS_3_824_CA_4_evaluation,FOODS_3_824,FOODS_3,FOODS,CA_4,CA,78.00103039670273
FOODS_3_825_CA_4_evaluation,FOODS_3_825,FOODS_3,FOODS,CA_4,CA,63.67851622874807
FOODS_3_826_CA_4_evaluation,FOODS_3_826,FOODS_3,FOODS,CA_4,CA,56.67181865018031
FOODS_3_827_CA_4_evaluation,FOODS_3_827,FOODS_3,FOODS,CA_4,CA,97.11488923235446
HOBBIES_1_001_TX_1_evaluation,HOBBIES_1_001,HOBBIES_1,HOBBIES,TX_1,TX,88.56259659969088
HOBBIES_1_002_TX_1_evaluation,HOBBIES_1_002,HOBBIES_1,HOBBIES,TX_1,TX,89.38691396187532
HOBBIES_1_003_TX_1_evaluation,HOBBIES_1_003,HOBBIES_1,HOBBIES,TX_1,TX,95.56929417825863
HOBBIES_1_004_TX_1_evaluation,HOBBIES_1_004,HOBBIES_1,HOBBIES,TX_1,TX,33.95157135497166
HOBBIES_1_005_TX_1_evaluation,HOBBIES_1_005,HOBBIES_1,HOBBIES,TX_1,TX,64.09067490984029
HOBBIES_1_006_TX_1_evaluation,HOBBIES_1_006,HOBBIES_1,HOBBIES,TX_1,TX,78.97990726429676
HOBBIES_1_007_TX_1_evaluation,HOBBIES_1_007,HOBBIES_1,HOBBIES,TX_1,TX,90.46883049974241
HOBBIES_1_008_TX_1_evaluation,HOBBIES_1_008,HOBBIES_1,HOBBIES,TX_1,TX,44.87377640391551
HOBBIES_1_009_TX_1_evaluation,HOBBIES_1_009,HOBBIES_1,HOBBIES,TX_1,TX,69.75785677485831
HOBBIES_1_010_TX_1_evaluation,HOBBIES_1_010,HOBBIES_1,HOBBIES,TX_1,TX,61.66924265842349
HOBBIES_1_011_TX_1_evaluation,HOBBIES_1_011,HOBBIES_1,HOBBIES,TX_1,TX,94.64193714580114
HOBBIES_1_012_TX_1_evaluation,HOBBIES_1_012,HOBBIES_1,HOBBIES,TX_1,TX,85.67748583204533
HOBBIES_1_013_TX_1_evaluation,HOBBIES_1_013,HOBBIES_1,HOBBIES,TX_1,TX,88.09891808346212
HOBBIES_1_014_TX_1_evaluation,HOBBIES_1_014,HOBBIES_1,HOBBIES,TX_1,TX,44.71921689850593
HOBBIES_1_015_TX_1_evaluation,HOBBIES_1_015,HOBBIES_1,HOBBIES,TX_1,TX,38.073158165893865
HOBBIES_1_016_TX_1_evaluation,HOBBIES_1_016,HOBBIES_1,HOBBIES,TX_1,TX,41.6795466254508
HOBBIES_1_017_TX_1_evaluation,HOBBIES_1_017,HOBBIES_1,HOBBIES,TX_1,TX,69.80937660999484
HOBBIES_1_018_TX_1_evaluation,HOBBIES_1_018,HOBBIES_1,HOBBIES,TX_1,TX,95.10561566202989
HOBBIES_1_019_TX_1_evaluation,HOBBIES_1_019,HOBBIES_1,HOBBIES,TX_1,TX,61.25708397733127
HOBBIES_1_020_TX_1_evaluation,HOBBIES_1_020,HOBBIES_1,HOBBIES,TX_1,TX,88.87171561051005
HOBBIES_1_021_TX_1_evaluation,HOBBIES_1_021,HOBBIES_1,HOBBIES,TX_1,TX,81.91653786707882
HOBBIES_1_022_TX_1_evaluation,HOBBIES_1_022,HOBBIES_1,HOBBIES,TX_1,TX,79.49510561566203
HOBBIES_1_023_TX_1_evaluation,HOBBIES_1_023,HOBBIES_1,HOBBIES,TX_1,TX,43.48274085522926
HOBBIES_1_024_TX_1_evaluation,HOBBIES_1_024,HOBBIES_1,HOBBIES,TX_1,TX,95.00257599175683
HOBBIES_1_025_TX_1_evaluation,HOBBIES_1_025,HOBBIES_1,HOBBIES,TX_1,TX,82.4317362184441
HOBBIES_1_026_TX_1_evaluation,HOBBIES_1_026,HOBBIES_1,HOBBIES,TX_1,TX,89.38691396187532
HOBBIES_1_027_TX_1_evaluation,HOBBIES_1_027,HOBBIES_1,HOBBIES,TX_1,TX,95.82689335394127
HOBBIES_1_028_TX_1_evaluation,HOBBIES_1_028,HOBBIES_1,HOBBIES,TX_1,TX,73.87944358578052
HOBBIES_1_029_TX_1_evaluation,HOBBIES_1_029,HOBBIES_1,HOBBIES,TX_1,TX,50.334878928387425
HOBBIES_1_030_TX_1_evaluation,HOBBIES_1_030,HOBBIES_1,HOBBIES,TX_1,TX,67.38794435857805
HOBBIES_1_031_TX_1_evaluation,HOBBIES_1_031,HOBBIES_1,HOBBIES,TX_1,TX,77.22823286965482
HOBBIES_1_032_TX_1_evaluation,HOBBIES_1_032,HOBBIES_1,HOBBIES,TX_1,TX,64.65739309634209
HOBBIES_1_033_TX_1_evaluation,HOBBIES_1_033,HOBBIES_1,HOBBIES,TX_1,TX,91.49922720247295
HOBBIES_1_034_TX_1_evaluation,HOBBIES_1_034,HOBBIES_1,HOBBIES,TX_1,TX,65.27563111798042
HOBBIES_1_035_TX_1_evaluation,HOBBIES_1_035,HOBBIES_1,HOBBIES,TX_1,TX,92.78722308088614
HOBBIES_1_036_TX_1_evaluation,HOBBIES_1_036,HOBBIES_1,HOBBIES,TX_1,TX,73.51880473982483
HOBBIES_1_037_TX_1_evaluation,HOBBIES_1_037,HOBBIES_1,HOBBIES,TX_1,TX,44.307058217413704
HOBBIES_1_038_TX_1_evaluation,HOBBIES_1_038,HOBBIES_1,HOBBIES,TX_1,TX,81.8650180319423
HOBBIES_1_039_TX_1_evaluation,HOBBIES_1_039,HOBBIES_1,HOBBIES,TX_1,TX,92.37506439979391
HOBBIES_1_040_TX_1_evaluation,HOBBIES_1_040,HOBBIES_1,HOBBIES,TX_1,TX,58.887171561051
HOBBIES_1_041_TX_1_evaluation,HOBBIES_1_041,HOBBIES_1,HOBBIES,TX_1,TX,83.46213292117464
HOBBIES_1_042_TX_1_evaluation,HOBBIES_1_042,HOBBIES_1,HOBBIES,TX_1,TX,76.09479649665121
HOBBIES_1_043_TX_1_evaluation,HOBBIES_1_043,HOBBIES_1,HOBBIES,TX_1,TX,50.59247810407007
HOBBIES_1_044_TX_1_evaluation,HOBBIES_1_044,HOBBIES_1,HOBBIES,TX_1,TX,76.91911385883566
HOBBIES_1_045_TX_1_evaluation,HOBBIES_1_045,HOBBIES_1,HOBBIES,TX_1,TX,97.47552807831015
HOBBIES_1_046_TX_1_evaluation,HOBBIES_1_046,HOBBIES_1,HOBBIES,TX_1,TX,93.40546110252447
HOBBIES_1_047_TX_1_evaluation,HOBBIES_1_047,HOBBIES_1,HOBBIES,TX_1,TX,68.10922205048944
HOBBIES_1_048_TX_1_evaluation,HOBBIES_1_048,HOBBIES_1,HOBBIES,TX_1,TX,65.7908294693457
HOBBIES_1_049_TX_1_evaluation,HOBBIES_1_049,HOBBIES_1,HOBBIES,TX_1,TX,88.20195775373519
HOBBIES_1_050_TX_1_evaluation,HOBBIES_1_050,HOBBIES_1,HOBBIES,TX_1,TX,79.59814528593509
HOBBIES_1_051_TX_1_evaluation,HOBBIES_1_051,HOBBIES_1,HOBBIES,TX_1,TX,89.85059247810408
HOBBIES_1_052_TX_1_evaluation,HOBBIES_1_052,HOBBIES_1,HOBBIES,TX_1,TX,96.96032972694488
HOBBIES_1_053_TX_1_evaluation,HOBBIES_1_053,HOBBIES_1,HOBBIES,TX_1,TX,84.13189077794951
HOBBIES_1_054_TX_1_evaluation,HOBBIES_1_054,HOBBIES_1,HOBBIES,TX_1,TX,96.70273055126223
HOBBIES_1_055_TX_1_evaluation,HOBBIES_1_055,HOBBIES_1,HOBBIES,TX_1,TX,46.470891293147865
HOBBIES_1_056_TX_1_evaluation,HOBBIES_1_056,HOBBIES_1,HOBBIES,TX_1,TX,63.214837712519326
HOBBIES_1_057_TX_1_evaluation,HOBBIES_1_057,HOBBIES_1,HOBBIES,TX_1,TX,74.65224111282845
HOBBIES_1_058_TX_1_evaluation,HOBBIES_1_058,HOBBIES_1,HOBBIES,TX_1,TX,88.30499742400825
HOBBIES_1_060_TX_1_evaluation,HOBBIES_1_060,HOBBIES_1,HOBBIES,TX_1,TX,89.07779495105615
HOBBIES_1_061_TX_1_evaluation,HOBBIES_1_061,HOBBIES_1,HOBBIES,TX_1,TX,76.09479649665121
HOBBIES_1_062_TX_1_evaluation,HOBBIES_1_062,HOBBIES_1,HOBBIES,TX_1,TX,97.78464708912932
HOBBIES_1_063_TX_1_evaluation,HOBBIES_1_063,HOBBIES_1,HOBBIES,TX_1,TX,79.0829469345698
HOBBIES_1_064_TX_1_evaluation,HOBBIES_1_064,HOBBIES_1,HOBBIES,TX_1,TX,49.7166409067491
HOBBIES_1_065_TX_1_evaluation,HOBBIES_1_065,HOBBIES_1,HOBBIES,TX_1,TX,94.9510561566203
HOBBIES_1_066_TX_1_evaluation,HOBBIES_1_066,HOBBIES_1,HOBBIES,TX_1,TX,96.65121071612572
HOBBIES_1_067_TX_1_evaluation,HOBBIES_1_067,HOBBIES_1,HOBBIES,TX_1,TX,56.51725914477074
HOBBIES_1_068_TX_1_evaluation,HOBBIES_1_068,HOBBIES_1,HOBBIES,TX_1,TX,75.27047913446677
HOBBIES_1_069_TX_1_evaluation,HOBBIES_1_069,HOBBIES_1,HOBBIES,TX_1,TX,92.94178258629573
HOBBIES_1_070_TX_1_evaluation,HOBBIES_1_070,HOBBIES_1,HOBBIES,TX_1,TX,93.14786192684184
HOBBIES_1_072_TX_1_evaluation,HOBBIES_1_072,HOBBIES_1,HOBBIES,TX_1,TX,78.15558990211231
HOBBIES_1_073_TX_1_evaluation,HOBBIES_1_073,HOBBIES_1,HOBBIES,TX_1,TX,73.41576506955178
HOBBIES_1_074_TX_1_evaluation,HOBBIES_1_074,HOBBIES_1,HOBBIES,TX_1,TX,43.585780525502315
HOBBIES_1_075_TX_1_evaluation,HOBBIES_1_075,HOBBIES_1,HOBBIES,TX_1,TX,80.11334363730036
HOBBIES_1_076_TX_1_evaluation,HOBBIES_1_076,HOBBIES_1,HOBBIES,TX_1,TX,63.00875837197321
HOBBIES_1_077_TX_1_evaluation,HOBBIES_1_077,HOBBIES_1,HOBBIES,TX_1,TX,92.11746522411129
HOBBIES_1_078_TX_1_evaluation,HOBBIES_1_078,HOBBIES_1,HOBBIES,TX_1,TX,55.79598145285936
HOBBIES_1_079_TX_1_evaluation,HOBBIES_1_079,HOBBIES_1,HOBBIES,TX_1,TX,77.53735188047398
HOBBIES_1_080_TX_1_evaluation,HOBBIES_1_080,HOBBIES_1,HOBBIES,TX_1,TX,76.71303451828955
HOBBIES_1_081_TX_1_evaluation,HOBBIES_1_081,HOBBIES_1,HOBBIES,TX_1,TX,88.4080370942813
HOBBIES_1_082_TX_1_evaluation,HOBBIES_1_082,HOBBIES_1,HOBBIES,TX_1,TX,85.93508500772798
HOBBIES_1_083_TX_1_evaluation,HOBBIES_1_083,HOBBIES_1,HOBBIES,TX_1,TX,95.98145285935085
HOBBIES_1_084_TX_1_evaluation,HOBBIES_1_084,HOBBIES_1,HOBBIES,TX_1,TX,65.43019062339
HOBBIES_1_085_TX_1_evaluation,HOBBIES_1_085,HOBBIES_1,HOBBIES,TX_1,TX,81.91653786707882
HOBBIES_1_086_TX_1_evaluation,HOBBIES_1_086,HOBBIES_1,HOBBIES,TX_1,TX,56.87789799072643
HOBBIES_1_087_TX_1_evaluation,HOBBIES_1_087,HOBBIES_1,HOBBIES,TX_1,TX,61.10252447192169
HOBBIES_1_088_TX_1_evaluation,HOBBIES_1_088,HOBBIES_1,HOBBIES,TX_1,TX,90.00515198351366
HOBBIES_1_089_TX_1_evaluation,HOBBIES_1_089,HOBBIES_1,HOBBIES,TX_1,TX,56.00206079340546
HOBBIES_1_090_TX_1_evaluation,HOBBIES_1_090,HOBBIES_1,HOBBIES,TX_1,TX,87.17156105100463
HOBBIES_1_091_TX_1_evaluation,HOBBIES_1_091,HOBBIES_1,HOBBIES,TX_1,TX,95.77537351880474
HOBBIES_1_092_TX_1_evaluation,HOBBIES_1_092,HOBBIES_1,HOBBIES,TX_1,TX,70.58217413704277
HOBBIES_1_093_TX_1_evaluation,HOBBIES_1_093,HOBBIES_1,HOBBIES,TX_1,TX,90.31427099433283
HOBBIES_1_094_TX_1_evaluation,HOBBIES_1_094,HOBBIES_1,HOBBIES,TX_1,TX,90.26275115919628
HOBBIES_1_095_TX_1_evaluation,HOBBIES_1_095,HOBBIES_1,HOBBIES,TX_1,TX,92.99330242143226
HOBBIES_1_097_TX_1_evaluation,HOBBIES_1_097,HOBBIES_1,HOBBIES,TX_1,TX,71.87017001545595
HOBBIES_1_098_TX_1_evaluation,HOBBIES_1_098,HOBBIES_1,HOBBIES,TX_1,TX,59.65996908809892
HOBBIES_1_099_TX_1_evaluation,HOBBIES_1_099,HOBBIES_1,HOBBIES,TX_1,TX,53.99278722308088
HOBBIES_1_100_TX_1_evaluation,HOBBIES_1_100,HOBBIES_1,HOBBIES,TX_1,TX,84.54404945904173
HOBBIES_1_102_TX_1_evaluation,HOBBIES_1_102,HOBBIES_1,HOBBIES,TX_1,TX,95.77537351880474
