id,total_sales,mean_sales,std_sales,max_sales,cv
FOODS_3_750_WI_3_evaluation,2980,1.5352910870685215,1.9436431623485375,12,1.2659769725229904
FOODS_3_751_CA_1_evaluation,1208,0.622359608449253,1.1745123122581687,8,1.887192382527405
FOODS_3_751_CA_2_evaluation,544,0.28026790314270994,0.7341220511078992,8,2.6193582742655006
FOODS_3_751_CA_3_evaluation,425,0.21895929933024214,0.8217225739559473,8,3.7528553318788087
FOODS_3_751_CA_4_evaluation,143,0.07367336424523442,0.4064332593243528,6,5.516692002437543
FOODS_3_751_TX_1_evaluation,328,0.1689850592478104,0.4956370994111938,5,2.9330232010888024
FOODS_3_751_TX_2_evaluation,295,0.1519835136527563,0.4859706322383726,5,3.1975220243209534
FOODS_3_751_TX_3_evaluation,581,0.2993302421432251,0.704583348882931,7,2.3538662309496887
FOODS_3_751_WI_1_evaluation,591,0.3044822256568779,0.7451046438086036,6,2.4471203276353632
FOODS_3_751_WI_2_evaluation,691,0.35600206079340546,0.8075042931780025,8,2.268257356090453
FOODS_3_751_WI_3_evaluation,121,0.062339000515198355,0.3141483175695582,4,5.039354416549689
FOODS_3_752_CA_1_evaluation,12886,6.638845955692942,8.755023035847291,80,1.3187567680102121
FOODS_3_752_CA_2_evaluation,11056,5.696032972694487,17.719094765425496,220,3.1107781240675547
FOODS_3_752_CA_3_evaluation,44427,22.888717156105102,24.665681769776718,306,1.0776349588119074
FOODS_3_752_CA_4_evaluation,7184,3.7011849562081403,5.753021943444415,100,1.5543729944634759
FOODS_3_752_TX_1_evaluation,18015,9.28129829984544,11.64930888459939,122,1.2551378598394347
FOODS_3_752_TX_2_evaluation,17975,9.260690365790829,11.954468833459709,145,1.2908831157577354
FOODS_3_752_TX_3_evaluation,15562,8.01751674394642,9.704962181464847,90,1.210469836410697
FOODS_3_752_WI_1_evaluation,11727,6.041731066460588,7.121754814723654,49,1.17876064597754
FOODS_3_752_WI_2_evaluation,35731,18.408552292632663,22.97749928108673,160,1.2481969747443211
FOODS_3_752_WI_3_evaluation,30240,15.579598145285935,19.22877665352134,130,1.234228025280586
FOODS_3_753_CA_1_evaluation,8316,4.284389489953632,4.476572291981081,64,1.044856519809437
FOODS_3_753_CA_2_evaluation,5571,2.8701700154559506,2.7257159131356796,20,0.9496705416256245
FOODS_3_753_CA_3_evaluation,9478,4.883049974240082,5.127169007656016,36,1.049993146640676
FOODS_3_753_CA_4_evaluation,4609,2.3745492014425555,2.5382336916604062,22,1.068932869497255
FOODS_3_753_TX_1_evaluation,4997,2.5744461617722822,3.137279382281178,20,1.218623030019565
FOODS_3_753_TX_2_evaluation,7479,3.8531684698608966,4.031522250546906,30,1.0462875636196742
FOODS_3_753_TX_3_evaluation,4097,2.1107676455435342,2.765880571942976,27,1.3103671442863845
FOODS_3_753_WI_1_evaluation,5829,3.003091190108192,3.1564025468175583,26,1.0510511825995676
FOODS_3_753_WI_2_evaluation,4189,2.1581658938691395,2.6729306545073803,20,1.238519551300746
FOODS_3_753_WI_3_evaluation,4066,2.094796496651211,2.5534045843641056,20,1.2189272745328894
FOODS_3_754_CA_1_evaluation,908,0.4678001030396703,1.112079297597217,8,2.377253212154403
FOODS_3_754_CA_2_evaluation,286,0.14734672849046884,0.5569887909307866,14,3.780123227960338
FOODS_3_754_CA_3_evaluation,917,0.4724368882019577,0.9605022777303339,11,2.033080611858864
FOODS_3_754_CA_4_evaluation,427,0.2199896960329727,0.5396946443796935,5,2.453272376442588
FOODS_3_754_TX_1_evaluation,484,0.24935600206079342,0.6114507402344744,6,2.452119600816353
FOODS_3_754_TX_2_evaluation,595,0.306543019062339,0.6691304187895193,6,2.182827130874718
FOODS_3_754_TX_3_evaluation,454,0.23390005151983514,0.572483005919834,4,2.447553996674885
FOODS_3_754_WI_1_evaluation,680,0.35033487892838744,0.7824664553689694,12,2.2334814556928966
FOODS_3_754_WI_2_evaluation,804,0.4142194744976816,0.81701226583679,6,1.9724139402850864
FOODS_3_754_WI_3_evaluation,491,0.25296239052035036,0.583623354329502,4,2.3071546451192733
FOODS_3_755_CA_1_evaluation,23374,12.042246264811952,10.949380620958488,65,0.9092473596851384
FOODS_3_755_CA_2_evaluation,11911,6.136527563111798,6.792461717476902,41,1.1068901178425545
FOODS_3_755_CA_3_evaluation,18092,9.320968572900567,9.12024587577434,73,0.9784654678796151
FOODS_3_755_CA_4_evaluation,10063,5.1844410097887685,4.759687360785413,54,0.9180714664895644
FOODS_3_755_TX_1_evaluation,4148,2.1370427614631633,3.6699916167107554,27,1.7173224995264167
FOODS_3_755_TX_2_evaluation,5521,2.8444100978876867,4.02460293549986,28,1.4149165545743936
FOODS_3_755_TX_3_evaluation,2962,1.5260175167439465,2.4311059927832464,18,1.593104906141891
FOODS_3_755_WI_1_evaluation,6619,3.4100978876867596,3.924779991299359,22,1.150928835641646
FOODS_3_755_WI_2_evaluation,4193,2.1602266872746005,3.061329262886122,25,1.4171333411070746
FOODS_3_755_WI_3_evaluation,7344,3.7836166924265844,4.797503593247879,42,1.2679676572023602
FOODS_3_756_CA_1_evaluation,8937,4.604327666151469,3.57281572285596,39,0.7759690408485417
FOODS_3_756_CA_2_evaluation,6802,3.504379185986605,3.7649504574251074,24,1.074355900891228
FOODS_3_756_CA_3_evaluation,20402,10.511076764554353,5.039177023790082,33,0.47941587114873785
FOODS_3_756_CA_4_evaluation,12027,6.19629057187017,3.467389559418093,21,0.5595911810784501
FOODS_3_756_TX_1_evaluation,9976,5.13961875321999,3.4039972953183644,23,0.6623054080004956
FOODS_3_756_TX_2_evaluation,10677,5.5007727975270475,3.9286975387435628,22,0.7142082909713642
FOODS_3_756_TX_3_evaluation,13041,6.7187017001545595,4.14967463190333,27,0.6176304317555681
FOODS_3_756_WI_1_evaluation,6450,3.3230293663060277,3.3009261889365664,18,0.9933484856939342
FOODS_3_756_WI_2_evaluation,10554,5.437403400309119,3.5768185853267616,46,0.6578174032707262
FOODS_3_756_WI_3_evaluation,15567,8.020092735703246,4.424406092318625,30,0.5516652036481308
FOODS_3_757_CA_1_evaluation,6719,3.461617722823287,4.857048790019939,29,1.403115300108454
FOODS_3_757_CA_2_evaluation,4664,2.4028851107676457,3.793982202145358,36,1.5789278418447983
FOODS_3_757_CA_3_evaluation,15244,7.853683668212262,10.370220204686927,74,1.3204275398384495
FOODS_3_757_CA_4_evaluation,4094,2.1092220504894383,3.075916167708618,26,1.4583178508848138
FOODS_3_757_TX_1_evaluation,5770,2.97269448737764,4.6857732040187905,39,1.5762713672444495
FOODS_3_757_TX_2_evaluation,8306,4.279237506439979,5.996676625625607,38,1.40134232245838
FOODS_3_757_TX_3_evaluation,6192,3.1901081916537866,4.297976632395575,30,1.3472824036627604
FOODS_3_757_WI_1_evaluation,2715,1.3987635239567233,2.206055049791382,22,1.5771465383591425
FOODS_3_757_WI_2_evaluation,4759,2.451828954147347,3.700706675842484,25,1.5093657612545202
FOODS_3_757_WI_3_evaluation,3676,1.8938691396187533,2.7948901314334806,21,1.475756731532205
FOODS_3_758_CA_1_evaluation,513,0.2642967542503864,0.69882661783051,10,2.6440983727271345
FOODS_3_758_CA_2_evaluation,435,0.2241112828438949,0.6648430525447055,7,2.966575551699479
FOODS_3_758_CA_3_evaluation,761,0.39206594538897477,0.8250703861130375,9,2.104417371150336
FOODS_3_758_CA_4_evaluation,307,0.15816589386913962,0.4688454071055907,4,2.9642636325470733
FOODS_3_758_TX_1_evaluation,457,0.23544564657393097,0.6443254842447838,10,2.7366209298011492
FOODS_3_758_TX_2_evaluation,619,0.3189077794951056,0.901200826758825,12,2.8258979074941504
FOODS_3_758_TX_3_evaluation,203,0.10458526532715096,0.4059919703249616,6,3.881923223649017
FOODS_3_758_WI_1_evaluation,237,0.12210200927357033,0.4414490103783242,6,3.615411515376908
FOODS_3_758_WI_2_evaluation,401,0.20659453889747553,0.6084269009207065,6,2.9450289643069607
FOODS_3_758_WI_3_evaluation,524,0.2699639361154044,0.7252937184893921,7,2.686631884709752
FOODS_3_759_CA_1_evaluation,1926,0.9922720247295209,1.9375406986574748,21,1.9526305794881404
FOODS_3_759_CA_2_evaluation,1512,0.7789799072642968,1.6616012616415687,27,2.133047651353363
FOODS_3_759_CA_3_evaluation,3614,1.8619268418341062,3.213133197544196,24,1.7257032474912244
FOODS_3_759_CA_4_evaluation,1174,0.6048428645028336,1.3877064213635557,10,2.29432552288472
FOODS_3_759_TX_1_evaluation,1027,0.5291087068521381,1.19742105997755,13,2.2630908251377067
FOODS_3_759_TX_2_evaluation,451,0.23235445646573932,0.7013272175300399,6,3.018350619125959
FOODS_3_759_TX_3_evaluation,738,0.3802163833075734,0.9673537900974934,10,2.544219114606009
FOODS_3_759_WI_1_evaluation,349,0.17980422462648118,0.5921515572949932,7,3.2933128157867677
FOODS_3_759_WI_2_evaluation,602,0.3101494075218959,0.9587604907884002,12,3.0912859013625997
FOODS_3_759_WI_3_evaluation,500,0.2575991756826378,0.6020585015237736,4,2.3371911029152894
FOODS_3_760_CA_1_evaluation,6583,3.3915507470376096,7.003843621936602,42,2.0650858985536904
FOODS_3_760_CA_2_evaluation,3886,2.002060793405461,4.601321625293655,32,2.298292659468601
FOODS_3_760_CA_3_evaluation,4513,2.325090159711489,5.146506577592925,31,2.2134653815882714
FOODS_3_760_CA_4_evaluation,2829,1.4574961360123648,3.1759196599089843,27,2.1790244114115724
FOODS_3_760_TX_1_evaluation,944,0.4863472436888202,1.4785211687256883,17,3.040052530187035
FOODS_3_760_TX_2_evaluation,1702,0.8768675940236991,2.0711035151831374,25,2.3619341498063866
FOODS_3_760_TX_3_evaluation,1328,0.6841834106130861,1.658686045420002,16,2.4243295287351083
FOODS_3_760_WI_1_evaluation,3106,1.6002060793405462,3.362142167950282,21,2.101068238245814
FOODS_3_760_WI_2_evaluation,3827,1.9716640906749099,4.398772176683453,36,2.2309947203926264
FOODS_3_760_WI_3_evaluation,2049,1.0556414219474497,2.520840017745444,21,2.3879699728862405
FOODS_3_761_CA_1_evaluation,2066,1.0643997939206595,1.7611134636459462,14,1.6545601321088004
FOODS_3_761_CA_2_evaluation,810,0.41731066460587324,0.9503060716034673,12,2.2772149197312714
FOODS_3_761_CA_3_evaluation,2503,1.289541473467285,1.9716126755076324,14,1.5289253708191428
FOODS_3_761_CA_4_evaluation,514,0.26481195260175167,0.6493004389192828,5,2.451930256697136
FOODS_3_761_TX_1_evaluation,1373,0.7073673364245234,1.3373663623552627,12,1.8906249885881756
FOODS_3_761_TX_2_evaluation,1516,0.7810407006697578,1.6751584473118761,13,2.144777405166459
FOODS_3_761_TX_3_evaluation,1599,0.8238021638330757,1.401350662906435,9,1.7010766958732897
FOODS_3_761_WI_1_evaluation,1266,0.652241112828439,1.1316129240495068,9,1.7349610470616843
FOODS_3_761_WI_2_evaluation,3409,1.7563111798042246,2.4658215406082267,16,1.403977591763147
FOODS_3_761_WI_3_evaluation,1019,0.5249871200412158,1.1832242610324883,10,2.2538157906418648
FOODS_3_762_CA_1_evaluation,675,0.34775888717156106,0.7571864466764535,6,2.1773316933318463
FOODS_3_762_CA_2_evaluation,190,0.09788768675940238,0.40829122131127427,5,4.171017160869386
FOODS_3_762_CA_3_evaluation,1145,0.5899021123132406,0.929350200159645,8,1.5754312126723762
FOODS_3_762_CA_4_evaluation,1309,0.6743946419371458,1.0108222165424603,7,1.4988586113895457
FOODS_3_762_TX_1_evaluation,507,0.26120556414219476,0.5664907252040587,4,2.1687544331776687
FOODS_3_762_TX_2_evaluation,661,0.3405461102524472,0.7495356023136162,8,2.2009812467333267
FOODS_3_762_TX_3_evaluation,642,0.33075734157650694,0.7313501800997236,8,2.211138161329538
FOODS_3_762_WI_1_evaluation,239,0.12313240597630087,0.40839852868591064,5,3.3167428626751154
FOODS_3_762_WI_2_evaluation,457,0.23544564657393097,0.604707196554498,6,2.5683515722369377
FOODS_3_762_WI_3_evaluation,365,0.18804739824832561,0.515913112859413,4,2.7435269919455356
FOODS_3_763_CA_1_evaluation,1412,0.7274600721277692,1.354797960772452,13,1.8623674517417348
FOODS_3_763_CA_2_evaluation,557,0.28696548171045855,0.7940371289870112,8,2.7670126882653294
FOODS_3_763_CA_3_evaluation,845,0.4353426069036579,1.0272412000477136,8,2.3596155849616713
FOODS_3_763_CA_4_evaluation,819,0.42194744976816073,0.9181517288754891,11,2.1759859655034486
FOODS_3_763_TX_1_evaluation,384,0.19783616692426584,0.5972578713566399,5,3.0189518966230158
FOODS_3_763_TX_2_evaluation,635,0.32715095311695,0.8843598490802995,8,2.703216483566711
FOODS_3_763_TX_3_evaluation,351,0.18083462132921174,0.5812921297949684,7,3.2144957946781583
FOODS_3_763_WI_1_evaluation,943,0.48583204533745494,0.9772833114024628,7,2.011566179673574
FOODS_3_763_WI_2_evaluation,314,0.16177228232869656,0.4886355415315485,7,3.0205146054545717
FOODS_3_763_WI_3_evaluation,710,0.3657908294693457,0.9025418033202669,9,2.4673713242882225
FOODS_3_764_CA_1_evaluation,20205,10.409582689335394,9.727826538115234,57,0.934506870105502
FOODS_3_764_CA_2_evaluation,10827,5.578052550231839,6.0966200302391576,69,1.0929656856649308
FOODS_3_764_CA_3_evaluation,32403,16.693972179289027,15.188679647021463,92,0.9098301760598914
FOODS_3_764_CA_4_evaluation,7104,3.659969088098918,3.7816417368450006,28,1.0332441738761466
FOODS_3_764_TX_1_evaluation,14234,7.333333333333333,6.641843821340507,35,0.9057059756373419
FOODS_3_764_TX_2_evaluation,17796,9.168469860896446,8.14209851478585,44,0.8880542378736421
FOODS_3_764_TX_3_evaluation,11550,5.950540958268934,5.495980346120723,31,0.9236102036208071
FOODS_3_764_WI_1_evaluation,11033,5.684183410613086,5.435346536752797,39,0.9562229337294643
FOODS_3_764_WI_2_evaluation,13274,6.838742916022669,6.801247858999389,47,0.9945172588758334
FOODS_3_764_WI_3_evaluation,16936,8.725399278722309,8.440227613812821,52,0.9673170641480092
FOODS_3_765_CA_1_evaluation,2624,1.3518804739824832,1.4588276673499703,10,1.0791099475328858
FOODS_3_765_CA_2_evaluation,2214,1.1406491499227203,1.2143053637909587,9,1.0645739435945125
FOODS_3_765_CA_3_evaluation,3190,1.6434827408552293,1.449011404313586,10,0.8816712024365738
FOODS_3_765_CA_4_evaluation,1519,0.7825862957238536,0.9765950254373625,7,1.2479071391533383
FOODS_3_765_TX_1_evaluation,1311,0.6754250386398764,0.9409136200433345,10,1.3930689065630146
FOODS_3_765_TX_2_evaluation,1712,0.8820195775373518,1.0309595378523284,7,1.168862419959912
FOODS_3_765_TX_3_evaluation,1561,0.8042246264811953,0.969005590310508,6,1.2048942029421499
FOODS_3_765_WI_1_evaluation,2935,1.512107161257084,1.5044548078699214,12,0.9949392783902955
FOODS_3_765_WI_2_evaluation,2272,1.1705306543019063,1.3126180562371625,8,1.121387168642752
FOODS_3_765_WI_3_evaluation,2249,1.1586810922205049,1.2037583378212873,8,1.038903927839537
FOODS_3_766_CA_1_evaluation,1698,0.874806800618238,1.1339598650487406,8,1.2962403404355745
FOODS_3_766_CA_2_evaluation,2398,1.235445646573931,1.3434455892579928,9,1.0874178018139133
FOODS_3_766_CA_3_evaluation,4298,2.2143225141679546,1.838988100580132,10,0.8304969528213207
FOODS_3_766_CA_4_evaluation,1166,0.6007212776919114,0.9348793930183327,7,1.5562614938667099
FOODS_3_766_TX_1_evaluation,859,0.44255538382277176,0.7893769320637322,10,1.7836794239065241
FOODS_3_766_TX_2_evaluation,1007,0.5188047398248326,0.8563178265698054,7,1.6505589884528225
FOODS_3_766_TX_3_evaluation,778,0.40082431736218443,0.68570028960249,4,1.7107252726458009
FOODS_3_766_WI_1_evaluation,580,0.29881504379185986,0.594080453175942,5,1.9881209648525924
FOODS_3_766_WI_2_evaluation,1083,0.5579598145285936,0.8605708728804824,7,1.5423527832511692
FOODS_3_766_WI_3_evaluation,643,0.33127253992787226,0.6517192792780261,4,1.9673205615531082
FOODS_3_767_CA_1_evaluation,12010,6.18753219989696,7.6538427205789565,53,1.236978244849605
FOODS_3_767_CA_2_evaluation,9544,4.91705306543019,6.153937870266497,43,1.2515500216038633
FOODS_3_767_CA_3_evaluation,22732,11.711488923235446,13.539450448672865,99,1.1560827609041893
FOODS_3_767_CA_4_evaluation,7320,3.7712519319938176,4.677674319585085,33,1.2403505265457173
FOODS_3_767_TX_1_evaluation,8100,4.1731066460587325,6.384252378827054,100,1.529856033000409
FOODS_3_767_TX_2_evaluation,11937,6.149922720247295,7.129052383074673,58,1.1592100758605965
FOODS_3_767_TX_3_evaluation,9432,4.85935085007728,6.623007491931514,73,1.362940791119494
FOODS_3_767_WI_1_evaluation,3884,2.0010303967027308,3.7558200841821052,37,1.8769430441291106
FOODS_3_767_WI_2_evaluation,4522,2.3297269448737765,2.97749070607851,29,1.2780427820651012
FOODS_3_767_WI_3_evaluation,7709,3.97166409067491,6.695645666339334,99,1.6858539678771107
FOODS_3_768_CA_1_evaluation,2012,1.0365790829469346,1.9850475707913202,12,1.9149986754005728
FOODS_3_768_CA_2_evaluation,1273,0.6558475012879958,1.389597978438588,11,2.118782149371013
FOODS_3_768_CA_3_evaluation,3444,1.7743431221020092,2.9660590576980965,25,1.671637813876889
FOODS_3_768_CA_4_evaluation,886,0.4564657393096342,0.9732428933040491,6,2.1321269253986
FOODS_3_768_TX_1_evaluation,794,0.40906749098402884,0.9587363924379252,12,2.3437120122443487
FOODS_3_768_TX_2_evaluation,1144,0.5893869139618754,1.3572526393507367,14,2.30282113022708
FOODS_3_768_TX_3_evaluation,1303,0.6713034518289541,1.5779230120941674,13,2.3505361216230076
FOODS_3_768_WI_1_evaluation,2236,1.1519835136527563,2.023593423095681,13,1.7566166521595337
FOODS_3_768_WI_2_evaluation,2190,1.1282843894899537,2.0947968416389986,14,1.856621310329359
FOODS_3_768_WI_3_evaluation,1793,0.9237506439979392,1.9628922347949727,14,2.124915687527631
FOODS_3_769_CA_1_evaluation,11087,5.712004121586811,6.7840021907200425,45,1.1876745965714441
FOODS_3_769_CA_2_evaluation,5034,2.5935085007727974,3.0975778870839368,26,1.194358100681351
FOODS_3_769_CA_3_evaluation,19251,9.918083462132921,16.086909182519747,118,1.621977597177852
FOODS_3_769_CA_4_evaluation,5892,3.035548686244204,3.7176471844384933,28,1.224703527663801
FOODS_3_769_TX_1_evaluation,3349,1.725399278722308,2.3762829215991985,26,1.3772365335395773
FOODS_3_769_TX_2_evaluation,7029,3.6213292117465223,5.189733966655377,48,1.4331019532334737
FOODS_3_769_TX_3_evaluation,6088,3.136527563111798,4.269818569492038,37,1.361320276508549
FOODS_3_769_WI_1_evaluation,5500,2.833590932509016,3.384870055767752,35,1.1945514142264013
FOODS_3_769_WI_2_evaluation,7119,3.6676970633693973,4.707017387203902,35,1.2833713651584175
FOODS_3_769_WI_3_evaluation,4788,2.46676970633694,3.0517112527454766,17,1.2371285592270196
FOODS_3_770_CA_1_evaluation,1656,0.8531684698608965,1.449342725882045,10,1.6987767095030493
FOODS_3_770_CA_2_evaluation,1219,0.628026790314271,1.1368783772430247,13,1.8102386630260139
FOODS_3_770_CA_3_evaluation,1620,0.8346213292117465,1.6343467825108573,23,1.958189570897268
FOODS_3_770_CA_4_evaluation,1419,0.7310664605873262,1.2242432319361778,10,1.6745990931558288
FOODS_3_770_TX_1_evaluation,980,0.5048943843379701,1.1074265476442262,12,2.193382580589228
FOODS_3_770_TX_2_evaluation,1217,0.6269963936115405,1.1660899040897237,8,1.8598032077552618
FOODS_3_770_TX_3_evaluation,1076,0.5543534260690366,1.124588289738685,15,2.028648578422665
FOODS_3_770_WI_1_evaluation,1341,0.6908809891808346,1.217680868571398,10,1.7625045234131869
FOODS_3_770_WI_2_evaluation,2354,1.2127769191138589,2.2004126993888997,26,1.814358984500363
FOODS_3_770_WI_3_evaluation,1606,0.8274085522926327,1.570209432649172,19,1.897743778811982
FOODS_3_771_CA_1_evaluation,3635,1.8727460072127768,2.1733588741309355,13,1.1605198279747306
FOODS_3_771_CA_2_evaluation,2200,1.1334363730036063,1.586092907438537,12,1.3993665151537276
FOODS_3_771_CA_3_evaluation,3678,1.8948995363214838,2.429263125452932,21,1.2820010131876405
FOODS_3_771_CA_4_evaluation,2044,1.0530654301906235,1.428995440660335,10,1.356986374912774
FOODS_3_771_TX_1_evaluation,885,0.4559505409582689,0.8601977030161093,8,1.886603097801433
FOODS_3_771_TX_2_evaluation,1167,0.6012364760432767,0.9826738802242565,6,1.6344215951287762
FOODS_3_771_TX_3_evaluation,649,0.3343637300360639,0.6826260463670111,5,2.0415672665614304
FOODS_3_771_WI_1_evaluation,1942,1.0005151983513654,1.3997421494508564,9,1.399021375944445
FOODS_3_771_WI_2_evaluation,1675,0.8629572385368367,1.3353918737276842,17,1.5474600757644388
FOODS_3_771_WI_3_evaluation,813,0.4188562596599691,0.7905595893919773,5,1.887424554747636
FOODS_3_772_CA_1_evaluation,5352,2.7573415765069553,3.6204393908405486,27,1.313018097462912
FOODS_3_772_CA_2_evaluation,2328,1.1993817619783618,1.8298553908998798,14,1.5256655127734822
FOODS_3_772_CA_3_evaluation,9849,5.0741885625966,6.186338325689094,49,1.2191778546210306
FOODS_3_772_CA_4_evaluation,1257,0.6476043276661515,1.3220885851061044,11,2.041506717335679
FOODS_3_772_TX_1_evaluation,6098,3.141679546625451,3.5091954407793517,26,1.116980706879751
FOODS_3_772_TX_2_evaluation,4474,2.3049974240082434,3.5851527685308913,38,1.5553825488865578
FOODS_3_772_TX_3_evaluation,2879,1.4832560535806285,2.2867509276310196,15,1.5417101599624208
FOODS_3_772_WI_1_evaluation,1516,0.7810407006697578,1.503251166978763,21,1.924677120782176
FOODS_3_772_WI_2_evaluation,3415,1.7594023699124164,2.384511978290934,15,1.3552965592570139
FOODS_3_772_WI_3_evaluation,4397,2.2653271509531168,2.831738065714059,22,1.250034929622695
FOODS_3_773_CA_1_evaluation,393,0.20247295208655333,0.5502708470080909,4,2.7177499085056094
FOODS_3_773_CA_2_evaluation,530,0.27305512622359607,0.7750227077157139,11,2.838337878634341
FOODS_3_773_CA_3_evaluation,1221,0.6290571870170015,1.5583035275071935,20,2.477204870508978
FOODS_3_773_CA_4_evaluation,239,0.12313240597630087,0.4071344131828764,3,3.3064765522508917
FOODS_3_773_TX_1_evaluation,350,0.18031942297784648,0.5181689619941545,5,2.8736170149447253
FOODS_3_773_TX_2_evaluation,376,0.19371458011334364,0.5529505290400405,5,2.854460044858294
FOODS_3_773_TX_3_evaluation,339,0.17465224111282843,0.6339992887011647,11,3.630066723802244
FOODS_3_773_WI_1_evaluation,317,0.16331787738279238,0.4949373764769059,4,3.0305156080179
FOODS_3_773_WI_2_evaluation,379,0.19526017516743946,0.5648630860530105,4,2.8928740106303255
FOODS_3_773_WI_3_evaluation,334,0.17207624935600205,0.5356018547021268,6,3.112584431068348
FOODS_3_774_CA_1_evaluation,1387,0.7145801133436372,1.0045970066495649,6,1.405856373400725
FOODS_3_774_CA_2_evaluation,1277,0.657908294693457,1.0306766638477034,8,1.5665962447364072
FOODS_3_774_CA_3_evaluation,1753,0.9031427099433282,1.1927164761627012,11,1.3206290246616104
FOODS_3_774_CA_4_evaluation,1048,0.5399278722308088,0.830524486472226,5,1.5382137674070522
FOODS_3_774_TX_1_evaluation,861,0.4435857805255023,0.8552664753149755,15,1.9280745976612863
FOODS_3_774_TX_2_evaluation,1022,0.5265327150953117,0.8347737409277882,7,1.5854166645213668
FOODS_3_774_TX_3_evaluation,1002,0.5162287480680062,0.8479018356537978,9,1.6424924780479255
FOODS_3_774_WI_1_evaluation,1350,0.6955177743431221,0.9893898475481396,7,1.4225227363636586
FOODS_3_774_WI_2_evaluation,1037,0.5342606903657908,0.9072933760090124,7,1.6982222206687494
FOODS_3_774_WI_3_evaluation,576,0.29675425038639874,0.6213842013267409,5,2.093935303429174
FOODS_3_775_CA_1_evaluation,2969,1.5296239052035034,1.6894985874621178,13,1.1045189485564064
FOODS_3_775_CA_2_evaluation,541,0.2787223080886141,0.7544408837505144,7,2.706783281626153
FOODS_3_775_CA_3_evaluation,2625,1.3523956723338486,1.3993668229661476,11,1.0347318108103971
FOODS_3_775_CA_4_evaluation,1756,0.904688304997424,1.343822701015732,31,1.4853985550521274
FOODS_3_775_TX_1_evaluation,666,0.34312210200927357,0.6671530064778888,5,1.9443603386990722
FOODS_3_775_TX_2_evaluation,578,0.29778464708912933,0.5698075611046253,3,1.9134887129828333
FOODS_3_775_TX_3_evaluation,351,0.18083462132921174,0.44230362752803265,3,2.445901256501172
FOODS_3_775_WI_1_evaluation,908,0.4678001030396703,0.8345742498887133,6,1.7840403293325908
FOODS_3_775_WI_2_evaluation,468,0.241112828438949,0.5566649570222505,5,2.3087322255986926
FOODS_3_775_WI_3_evaluation,873,0.44976816074188564,0.7859436496655829,6,1.7474417227959869
FOODS_3_776_CA_1_evaluation,1526,0.7861926841834106,1.6578880435407934,17,2.1087553686190565
FOODS_3_776_CA_2_evaluation,1138,0.5862957238536837,1.330606300501886,14,2.2695139097312484
FOODS_3_776_CA_3_evaluation,1417,0.7300360638845955,1.837543589142226,40,2.517058649629542
FOODS_3_776_CA_4_evaluation,616,0.3173621844410098,0.8605035969734806,7,2.7114244833206587
FOODS_3_776_TX_1_evaluation,1354,0.6975785677485832,1.3990937087302118,11,2.0056431969315667
FOODS_3_776_TX_2_evaluation,1670,0.8603812467800103,1.6055899962379154,17,1.8661378339507748
FOODS_3_776_TX_3_evaluation,879,0.4528593508500773,1.041147421799122,10,2.299052497965979
FOODS_3_776_WI_1_evaluation,2137,1.100978876867594,1.9326559018926754,21,1.755397803263305
FOODS_3_776_WI_2_evaluation,4046,2.084492529623905,3.4055854080792787,34,1.6337719419381809
FOODS_3_776_WI_3_evaluation,1304,0.6718186501803194,1.7269764532813052,19,2.57059915323544
FOODS_3_777_CA_1_evaluation,580,0.29881504379185986,1.0155206055564066,16,3.398492233422388
FOODS_3_777_CA_2_evaluation,421,0.21689850592478105,0.7171269025303807,7,3.306278664635318
FOODS_3_777_CA_3_evaluation,780,0.401854714064915,1.325513579328484,29,3.2984895608674196
FOODS_3_777_CA_4_evaluation,494,0.25450798557444615,0.8224532873415233,10,3.231542167469427
FOODS_3_777_TX_1_evaluation,540,0.2782071097372488,0.8560783760552682,8,3.0771261628208806
FOODS_3_777_TX_2_evaluation,176,0.09067490984028852,0.4630920372707367,6,5.107168433764204
FOODS_3_777_TX_3_evaluation,533,0.2746007212776919,0.8393166757826879,10,3.0564984384506513
FOODS_3_777_WI_1_evaluation,514,0.26481195260175167,0.8341569780949416,9,3.1499974600822602
FOODS_3_777_WI_2_evaluation,594,0.30602782071097373,0.958472655955975,11,3.131978830320787
FOODS_3_777_WI_3_evaluation,175,0.09015971148892324,0.5021715988437395,8,5.56980041917542
FOODS_3_778_CA_1_evaluation,1180,0.6079340546110252,0.9986170374080049,8,1.642640397973676
FOODS_3_778_CA_2_evaluation,15,0.0077279752704791345,0.10375446921424292,2,13.425828316323033
FOODS_3_778_CA_3_evaluation,1177,0.6063884595569294,0.9592954843743272,8,1.581981763101588
FOODS_3_778_CA_4_evaluation,539,0.27769191138588356,0.5722644744729649,4,2.0607891372022724
FOODS_3_778_TX_1_evaluation,580,0.29881504379185986,0.6496181569154192,5,2.1739807630566013
FOODS_3_778_TX_2_evaluation,524,0.2699639361154044,0.5852741438343181,4,2.16797159004277
FOODS_3_778_TX_3_evaluation,470,0.24214322514167955,0.6341617911969541,9,2.6189532696027404
FOODS_3_778_WI_1_evaluation,747,0.3848531684698609,0.7790804396993755,8,2.0243576083754857
FOODS_3_778_WI_2_evaluation,404,0.20814013395157135,0.4900617391588582,4,2.3544797913548114
FOODS_3_778_WI_3_evaluation,523,0.26944873776403916,0.5458740792401601,4,2.0258921372947434
